Time,1.2,1.3,1.4,1.5,2.1,2.2,2.3,2.4,2.5,2.6,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,4.1,4.11,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.1,5.2,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.1,7.11,7.12,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.1,8.2,8.3
17,8.66,10.89,13.43,19.86,2.76,4.11,3.59,7.75,8.22,0.44,5.48,4.67,2.58,5.05,0.19,0.23,1.97,1.32,11.66,0.12,1.92,1.87,0.12,0.16,4.37,0.17,0.36,7.85,9.72,5.77,2.24,4.74,0.55,0.09,2.56,0.09,4.24,0.17,1.57,0.17,7.35,16.17,2.36,5.26,3.52,0.35,6,5.9,3.17,3.16,2.97,0.76,1.12
18,11.2,14.16,16.9,25.51,3.59,5.13,4.45,9.79,10.27,0.56,6.96,5.82,3.06,6.23,0.23,0.28,2.3,1.62,14.43,0.17,2.44,2.56,0.16,0.2,5.95,0.21,0.48,10.4,12.2,7.26,2.93,5.99,0.74,0.12,3.31,0.13,5.33,0.23,2.02,0.22,9.22,19.94,2.97,6.41,4.37,0.45,7.69,7.79,4.01,3.77,4.04,1.02,1.48
19,14.03,17.81,20.66,31.74,4.58,6.22,5.31,12.01,12.44,0.71,8.59,7.03,3.52,7.39,0.28,0.36,2.6,1.92,17.25,0.21,3.01,3.4,0.2,0.25,7.82,0.26,0.61,13.31,14.88,8.87,3.8,7.35,0.96,0.16,4.16,0.17,6.5,0.29,2.57,0.28,11.25,23.78,3.62,7.53,5.26,0.55,9.55,9.95,4.93,4.36,5.3,1.31,1.89
20,17.16,21.86,24.67,38.37,5.8,7.32,6.15,14.34,14.63,0.9,10.31,8.23,3.97,8.51,0.37,0.46,2.86,2.22,19.98,0.28,3.69,4.44,0.27,0.33,10.04,0.34,0.78,16.7,17.65,10.62,4.97,8.91,1.27,0.22,5.2,0.24,7.89,0.4,3.32,0.36,13.34,27.46,4.3,8.59,6.14,0.67,11.54,12.36,6.01,4.92,6.77,1.65,2.39
21,21.07,26.89,29.79,45.85,7.54,8.61,7.19,16.94,17.09,1.2,12.31,9.7,4.73,9.92,0.61,0.64,3.5,2.69,23.22,0.43,4.66,5.8,0.41,0.52,12.83,0.53,1.11,20.98,20.87,12.94,6.71,10.99,1.8,0.34,6.64,0.35,9.9,0.62,4.49,0.49,15.81,32,5.13,10.02,7.2,0.85,13.77,15.27,7.52,5.85,8.59,2.09,3.07
22,26.21,33.46,36.83,54.85,10.01,10.4,8.67,20.05,20.19,1.66,14.87,11.77,5.68,11.81,0.98,0.9,4.16,3.42,27.57,0.72,6.05,7.61,0.67,0.9,16.36,0.88,1.74,26.53,25.08,16.2,9.25,13.88,2.68,0.55,8.69,0.54,12.79,1.01,6.25,0.7,19.08,38.42,6.29,11.99,8.69,1.14,16.43,18.97,9.64,7.01,10.86,2.68,4.02
23,32.78,41.82,45.82,65.66,13.3,12.73,10.52,23.75,23.9,2.28,18.13,14.36,6.63,13.99,1.42,1.22,4.78,4.27,32.73,1.2,7.86,9.94,1.09,1.48,20.78,1.41,2.73,33.56,30.4,20.4,12.68,17.57,3.98,0.89,11.4,0.83,16.44,1.62,8.6,0.98,23.22,46.4,7.79,14.19,10.61,1.51,19.63,23.62,12.34,8.15,13.67,3.45,5.28
24,40.77,52.04,56.77,78.19,17.38,15.44,12.53,27.93,27.98,3.02,22.02,17.25,7.54,16.21,1.87,1.55,5.35,5.13,38.22,1.87,10,12.86,1.67,2.26,26.26,2.06,4.1,42.36,36.53,25.31,16.97,22.06,5.75,1.45,14.7,1.26,20.69,2.57,11.47,1.31,27.99,55.11,9.53,16.36,12.75,1.95,23.36,29.27,15.6,9.25,17.14,4.43,6.87
25,50.67,64.76,70.54,92.65,22.53,18.43,14.64,32.43,32.24,3.93,26.62,20.53,8.46,18.43,2.54,1.99,5.9,6.17,43.85,3,12.64,16.63,2.66,3.59,33.19,3.08,6.2,53.56,43.68,31.35,22.72,27.74,8.44,2.44,18.79,1.98,25.99,4.26,15.18,1.74,33.6,64.77,11.61,18.53,15.05,2.45,27.62,36.28,19.7,10.34,21.48,5.62,8.84
26,64.35,82.2,90.05,111.05,30.1,22.83,17.88,37.75,37.4,5.37,32.94,25.31,10.27,21.44,4.15,2.83,7.28,8.08,51.13,5.38,16.52,21.88,4.63,6.35,42.45,5.15,10.14,68.82,53.47,40.15,31.66,35.78,13.13,4.31,24.77,3.34,33.96,7.43,21.1,2.43,41.31,78.82,14.61,21.75,18.48,3.21,32.92,45.72,25.64,12.29,27.22,7.26,11.65
